multiplex	node	score
1	CDK4	0.0025007509368774783
1	PDE8A	0.0024695195540201786
1	SMAD4	0.002439371417689542
1	OGFRL1	0.002422268105873864
1	SMAD3	0.0024166907796321314
1	CDK6	0.002397490099351173
1	HDAC1	0.002360485734757018
1	RIOK1	0.0023443118662769503
1	SMAD2	0.0023329699073448835
1	CDKN1A	0.002327520145225491
1	NR1H3	0.0022802674216806586
1	CDK2	0.00227858051255391
1	EP300	0.0022779145082679206
1	PRMT5	0.002264518937215543
1	TFDP2	0.0022550978949932745
1	E2F4	0.002254022377138492
1	CDKN1B	0.0022511862855792374
1	RXRA	0.0022504336290533247
1	CREBBP	0.0022489703030812527
1	CCND1	0.0022436769273005085
1	TFDP1	0.002240255567015289
1	CDKN2A	0.002231305438395651
1	NR1H2	0.002224098489495422
1	E2F5	0.002217887913552026
1	RBL2	0.002216393325546795
1	NCOR1	0.0022131985628331802
1	RBL1	0.002208383092387705
1	NCOR2	0.002197148751236917
1	CCND2	0.0021926340652095124
1	E2F1	0.0021897928109819082
1	WDR77	0.0021877503430491538
1	CCND3	0.002184786424812702
1	UBE2I	0.0021674387752541957
1	HDAC2	0.002165021161405966
1	PPARG	0.002164203018956652
1	RUNX1	0.002153295509094313
1	RB1	0.002150179080714182
1	CBFB	0.002149085604420782
1	SMARCA4	0.0021459858164469617
1	CDKN2C	0.002137304426980002
1	SMARCC1	0.0021358647918612375
1	CDKN2B	0.0021355516719123737
1	TP53	0.0021353201371560357
1	SMARCC2	0.0021347445043683505
1	RXRB	0.0021311015102387014
1	RCOR1	0.0021306689328810563
1	HDAC3	0.002130214787237235
1	SIN3A	0.002124656886142429
1	SMARCB1	0.002115370174609267
1	COPRS	0.0021078720029706387
1	SUMO1	0.0021071677627652057
1	REST	0.0021068716113007008
1	TBL1XR1	0.002103680906158223
1	SMARCA2	0.0021012814326904538
1	ESR1	0.00209583906789412
1	RARA	0.0020940212285740006
1	MECP2	0.002091641083854086
1	TBL1X	0.002087249821507075
1	CKS1B	0.002077148015963612
1	CCNH	0.002076728612296252
1	KDM1A	0.0020758620062769823
1	E2F2	0.0020757359328059076
1	CCNE1	0.0020749352918743424
1	CLNS1A	0.0020734176134351544
1	FOXO3	0.0020729686828262267
1	SKP1	0.0020723869606143947
1	CDK7	0.002070741705488803
1	GPS2	0.002070078068454533
1	NCOA1	0.0020657620347880124
1	CDK1	0.0020614730685806354
1	CDKN2D	0.0020611848814942827
1	THRB	0.0020602429971118244
1	CCNE2	0.0020592974391056887
1	CCNB1	0.002050385106239469
1	CCNA2	0.002050213865933329
1	AR	0.0020473697100921507
1	CUL1	0.00204517375442908
1	SKI	0.0020431697178162215
1	KAT2B	0.0020424697253316783
